Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2021,"Taylor Trammell","SEA",32,60,51,5,2,2,0,1,1,4,6,0,26,1,0,2,0,0,0,0.09803922,19960
2021,"Juan Soto","WSN",61,121,102,24,15,2,0,7,7,18,19,2,23,0,0,0,5,0,0,0.23529412,20123
2021,"Ben Rortvedt","MIN",12,18,16,2,1,0,0,1,1,1,1,0,4,0,0,1,0,0,0,0.125,20287
2021,"David Peterson","NYM",3,4,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,20302
2021,"Alex Kirilloff","MIN",36,70,67,19,12,4,0,3,3,11,3,0,14,0,0,0,0,0,0,0.28358209,20325
2021,"Luis Gonzalez","CHW",1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20332
2021,"Bruce Zimmermann","BAL",2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20370
2021,"Luis Garcia","WSN",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20391
2021,"Jazz Chisholm Jr.","MIA",43,91,86,23,13,5,1,4,4,9,4,0,33,1,0,0,0,0,0,0.26744186,20454
2021,"Scott Hurst","STL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20501
2021,"Jose Devers","MIA",6,7,6,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.16666667,20540
2021,"Lars Nootbaar","STL",6,8,6,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,21454
2021,"Trevor Larnach","MIN",32,65,60,12,9,1,0,2,2,7,4,0,21,0,1,0,2,0,0,0.2,21501
2021,"Reiss Knehr","SDP",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21541
2021,"Kyle Isbel","KCR",4,6,6,3,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.5,21614
2021,"Nick Maton","PHI",26,41,40,13,9,2,0,2,2,5,1,0,15,0,0,0,0,0,0,0.325,21635
2021,"Akil Baddoo","DET",31,52,46,7,7,0,0,0,0,3,5,0,18,0,1,0,0,0,0,0.15217391,22168
2021,"Paul Campbell","MIA",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22248
2021,"Trevor Rogers","MIA",6,8,6,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,22286
2021,"Jarred Kelenic","SEA",15,34,34,5,5,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0.14705882,22558
2021,"Tucupita Marcano","SDP",7,11,9,2,2,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0.22222222,22871
2021,"Jarren Duran","BOS",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24617
2021,"Alex Vesia","LAD",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25007
2021,"Sammy Long","SFG",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25379
2021,"Kwang Hyun Kim","STL",4,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27458
2021,"Yoshi Tsutsugo","2 Tms",15,20,18,2,1,1,0,0,0,0,2,0,9,0,0,0,0,0,0,0.11111111,27459
2021,"Shogo Akiyama","CIN",10,13,10,3,3,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0.3,27461
