Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2021,"Manuel Margot","TBR",65,157,150,36,25,4,1,6,6,27,5,0,29,0,2,0,0,0,0,0.24,14712
2021,"Yu Chang","CLE",23,39,38,9,5,2,0,2,2,9,1,0,6,0,0,0,1,0,0,0.23684211,14773
2021,"Luke Voit","NYY",29,77,69,16,10,3,0,3,3,7,5,0,26,3,0,0,0,0,0,0.23188406,14811
2021,"Kyle Farmer","CIN",77,221,197,42,30,8,0,4,4,24,9,1,40,11,3,1,7,0,0,0.21319797,14813
2021,"JaCoby Jones","DET",27,62,60,11,7,2,0,2,2,5,2,0,26,0,0,0,2,0,0,0.18333333,14818
2021,"Zack Godley","MIL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14862
2021,"Caleb Smith","ARI",10,13,10,0,0,0,0,0,0,0,1,0,9,1,0,1,0,0,0,0,14875
2021,"Pat Valaika","BAL",49,97,89,14,11,3,0,0,0,6,6,0,31,1,0,1,0,0,0,0.15730337,14885
2021,"Jon Gray","COL",15,26,25,4,4,0,0,0,0,2,0,0,16,0,0,1,0,0,0,0.16,14916
2021,"Johan Camargo","ATL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14950
2021,"Chad Kuhl","PIT",11,20,17,1,1,0,0,0,0,0,1,0,8,0,0,2,0,0,0,0.05882353,14975
2021,"Alex Reyes","STL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15015
2021,"German Marquez","COL",14,31,28,5,3,2,0,0,0,1,0,0,7,0,0,3,0,0,0,0.17857143,15038
2021,"Austin Voth","WSN",2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15047
2021,"Adam Engel","CHW",12,31,27,8,3,2,0,3,3,9,1,0,6,2,1,0,1,0,0,0.2962963,15082
2021,"Jonathan Davis","TOR",21,50,43,6,6,0,0,0,0,2,6,0,13,1,0,0,1,0,0,0.13953488,15104
2021,"Hunter Dozier","KCR",73,217,197,41,21,12,2,6,6,23,17,0,61,2,1,0,7,0,0,0.20812183,15117
2021,"Tim Locastro","2 Tms",44,99,90,16,15,1,0,0,0,2,5,0,21,3,1,0,1,0,0,0.17777778,15124
2021,"Trey Mancini","BAL",85,249,225,55,35,12,0,8,8,27,19,0,62,5,0,0,9,0,0,0.24444444,15149
2021,"Mitch Garver","MIN",28,72,59,15,7,5,0,3,3,9,13,0,22,0,0,0,0,0,0,0.25423729,15161
2021,"Tim Anderson","CHW",75,252,237,77,55,15,1,6,6,30,13,0,56,1,1,0,1,0,0,0.32489451,15172
2021,"Chad Pinder","OAK",34,79,74,12,5,6,0,1,1,4,3,0,27,1,1,0,3,0,0,0.16216216,15191
2021,"Austin Wynns","BAL",14,41,38,6,3,2,0,1,1,4,3,0,11,0,0,0,1,0,0,0.15789474,15271
2021,"Garrett Cooper","MIA",65,179,151,39,25,8,1,5,5,22,24,0,48,3,1,0,5,0,0,0.25827815,15279
2021,"Adam Cimber","MIA",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15288
2021,"Frank Schwindel","OAK",4,8,8,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.125,15351
2021,"Jack Mayfield","2 Tms",12,26,24,4,3,1,0,0,0,1,0,0,6,1,0,1,1,0,0,0.16666667,15402
2021,"Kris Bryant","CHC",83,260,230,57,33,14,1,9,9,31,24,1,60,5,1,0,4,0,0,0.24782609,15429
2021,"Nick Pivetta","BOS",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15454
2021,"Jose De Leon","CIN",4,5,4,1,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0.25,15463
2021,"Hunter Renfroe","BOS",78,212,200,48,29,11,0,8,8,31,8,0,47,0,4,0,4,0,0,0.24,15464
2021,"Aristides Aquino","CIN",19,25,23,5,0,2,1,2,2,4,2,0,10,0,0,0,0,0,0,0.2173913,15482
2021,"Antonio Senzatela","COL",14,26,21,1,1,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0.04761905,15488
2021,"Kohl Stewart","CHC",3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33333333,15502
2021,"Amed Rosario","CLE",73,214,199,50,41,5,2,2,2,15,12,0,43,2,1,0,5,0,0,0.25125628,15518
2021,"Joseph Odom","TBR",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15535
2021,"Willians Astudillo","MIN",33,93,91,22,15,3,0,4,4,9,0,0,7,2,0,0,5,0,0,0.24175824,15608
2021,"Aaron Judge","NYY",80,250,219,58,35,10,0,13,13,29,31,1,66,0,0,0,8,0,0,0.26484018,15640
2021,"Jose Abreu","CHW",84,274,230,57,38,11,0,8,8,47,30,0,65,7,7,0,11,0,0,0.24782609,15676
2021,"Luis Castillo","CIN",17,27,24,4,2,2,0,0,0,1,1,0,12,0,0,2,0,0,0,0.16666667,15689
2021,"Tyler O'Neill","STL",68,220,202,59,32,12,0,15,15,34,11,0,64,6,1,0,4,0,0,0.29207921,15711
2021,"Yonathan Daza","COL",66,183,165,46,37,7,1,1,1,19,13,0,32,1,1,3,3,0,0,0.27878788,15794
2021,"Zack Littell","SFG",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15823
2021,"Sean Manaea","OAK",1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15873
2021,"Miguel Andujar","NYY",40,96,91,25,20,1,0,4,4,8,4,0,12,0,1,0,3,0,0,0.27472527,15878
2021,"Luis Torrens","SEA",43,116,103,21,13,4,0,4,4,13,11,0,34,1,1,0,4,0,0,0.2038835,15905
2021,"Aledmys Diaz","HOU",29,81,74,20,13,4,0,3,3,10,2,2,15,5,0,0,3,0,0,0.27027027,15937
2021,"Austin Nola","SDP",15,39,30,3,2,0,0,1,1,8,4,0,2,4,1,0,0,0,0,0.1,15941
2021,"Clint Frazier","NYY",58,136,114,21,9,8,0,4,4,12,19,0,38,3,0,0,5,0,0,0.18421053,15983
2021,"Willy Adames","2 Tms",85,252,225,63,36,15,1,11,11,39,27,0,68,0,0,0,4,0,0,0.28,15986
2021,"Zach Thompson","MIA",3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16094
2021,"Daniel Ponce de Leon","STL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16110
2021,"John Curtiss","MIA",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16128
2021,"Aaron Nola","PHI",10,19,15,4,3,1,0,0,0,1,3,0,9,0,0,1,0,0,0,0.26666667,16149
2021,"Austin Slater","SFG",52,92,87,18,13,2,1,2,2,8,5,0,36,0,0,0,4,0,0,0.20689655,16153
2021,"J.D. Davis","NYM",16,50,43,17,11,3,0,3,3,9,3,0,15,4,0,0,2,0,0,0.39534884,16219
2021,"Tejay Antone","CIN",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16233
2021,"Trea Turner","WSN",86,291,268,79,56,9,1,13,13,31,19,0,59,3,1,0,7,0,0,0.29477612,16252
2021,"Alex Blandino","CIN",33,63,53,11,8,3,0,0,0,2,6,0,22,4,0,0,0,0,0,0.20754717,16271
2021,"Pablo Reyes","MIL",19,28,27,4,3,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0.14814815,16357
2021,"Tyler Mahle","CIN",14,30,24,1,1,0,0,0,0,1,3,0,10,0,0,3,2,0,0,0.04166667,16358
2021,"Oscar Mercado","CLE",12,28,27,5,3,0,1,1,1,3,1,0,7,0,0,0,0,0,0,0.18518519,16375
2021,"Jordan Luplow","CLE",25,56,48,10,2,4,0,4,4,13,6,0,14,2,0,0,1,0,0,0.20833333,16424
2021,"Thairo Estrada","SFG",11,21,19,8,6,1,0,1,1,6,2,0,2,0,0,0,0,0,0,0.42105263,16426
2021,"Christian Arroyo","BOS",41,99,88,20,10,7,0,3,3,15,5,0,25,5,0,1,1,0,0,0.22727273,16434
2021,"Johneshwy Fargas","NYM",5,15,14,4,1,2,1,0,0,2,0,0,5,0,0,1,0,0,0,0.28571429,16446
2021,"Jacob Nottingham","2 Tms",8,23,20,2,2,0,0,0,0,1,1,0,10,1,1,0,0,0,0,0.1,16448
2021,"Rhys Hoskins","PHI",84,251,227,51,25,14,0,12,12,35,22,0,67,0,2,0,3,0,0,0.2246696,16472
2021,"Ryan Yarbrough","TBR",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16502
2021,"Matt Chapman","OAK",84,242,206,44,28,9,2,5,5,24,29,0,72,2,5,0,2,0,0,0.21359223,16505
2021,"Isiah Kiner-Falefa","TEX",88,276,260,71,51,14,2,4,4,24,11,0,45,3,1,1,5,0,0,0.27307692,16512
2021,"Ryan McBroom","KCR",4,4,3,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.33333333,16524
2021,"Mauricio Dubon","SFG",50,110,103,24,16,6,0,2,2,12,4,0,30,1,2,0,3,0,0,0.23300971,16530
2021,"Danny Jansen","TOR",34,86,77,16,9,4,0,3,3,7,8,0,22,0,0,1,2,0,0,0.20779221,16535
2021,"Ozzie Albies","ATL",2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16556
2021,"Connor Joe","COL",21,46,39,9,7,2,0,0,0,5,7,0,10,0,0,0,0,0,0,0.23076923,16572
2021,"Yandy Diaz","TBR",72,188,153,37,30,4,0,3,3,22,33,1,27,2,0,0,0,0,0,0.24183007,16578
2021,"Kevin Padlo","TBR",3,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16593
2021,"Luis Urias","MIL",83,273,238,58,35,12,1,10,10,33,30,2,61,5,0,0,4,0,0,0.24369748,16622
2021,"Jose Trevino","TEX",46,121,115,27,22,2,0,3,3,15,3,0,30,0,3,0,4,0,0,0.23478261,16725
2021,"John Nogowski","2 Tms",27,52,49,15,11,4,0,0,0,7,2,0,7,1,0,0,2,0,0,0.30612245,16852
2021,"Joshua Fuentes","COL",74,174,168,39,29,5,0,5,5,20,5,0,40,0,1,0,4,0,0,0.23214286,16885
2021,"Luke Weaver","ARI",8,14,13,2,2,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0.15384615,16918
2021,"Aramis Garcia","OAK",25,69,64,12,9,1,0,2,2,5,1,0,23,2,0,2,2,0,0,0.1875,16925
2021,"Lane Thomas","STL",22,39,33,1,1,0,0,0,0,1,6,0,12,0,0,0,1,0,0,0.03030303,16939
2021,"Derek Hill","DET",8,16,12,3,3,0,0,0,0,2,3,0,3,1,0,0,0,0,0,0.25,16947
2021,"Chadwick Tromp","SFG",4,12,12,3,2,0,0,1,1,2,0,0,3,0,0,0,1,0,0,0.25,16953
2021,"Trevor Williams","CHC",8,13,12,4,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0.33333333,16977
2021,"Gleyber Torres","NYY",77,231,201,48,37,8,0,3,3,23,29,0,46,0,1,0,5,0,0,0.23880597,16997
2021,"Edmundo Sosa","STL",51,129,115,31,25,3,1,2,2,7,5,1,24,7,0,1,3,0,0,0.26956522,17022
2021,"Sean Reid-Foley","NYM",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17034
2021,"Grayson Greiner","DET",10,26,25,7,5,1,0,1,1,5,1,0,10,0,0,0,0,0,0,0.28,17062
2021,"Ramon Laureano","OAK",68,213,191,38,20,7,1,10,10,20,15,0,64,6,1,0,1,0,0,0.19895288,17128
2021,"Domingo German","NYY",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17149
2021,"Chad Wallach","MIA",18,43,38,8,6,1,1,0,0,4,3,0,18,1,1,0,1,0,0,0.21052632,17161
2021,"Dinelson Lamet","SDP",4,5,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,17186
2021,"Monte Harrison","MIA",1,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33333333,17216
2021,"Jorge Mateo","SDP",40,68,63,13,7,4,0,2,2,5,2,0,19,3,0,0,0,0,0,0.20634921,17273
2021,"Alex Jackson","ATL",9,21,17,1,1,0,0,0,0,0,1,1,8,3,0,0,0,0,0,0.05882353,17276
2021,"Michael Chavis","BOS",17,42,39,8,7,1,0,0,0,2,1,0,17,1,1,0,1,0,0,0.20512821,17321
2021,"Yermin Mercedes","CHW",64,192,175,43,33,5,0,5,5,26,15,0,40,1,1,0,7,0,0,0.24571429,17423
2021,"Erick Fedde","WSN",8,10,8,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,17425
2021,"Jeff Hoffman","CIN",9,12,11,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.09090909,17432
2021,"Kelvin Gutierrez","2 Tms",41,121,115,25,21,2,2,0,0,7,5,0,28,1,0,0,1,0,0,0.2173913,17468
2021,"Troy Stokes Jr.","PIT",6,14,14,2,1,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0.14285714,17478
2021,"Jack Flaherty","STL",9,21,13,1,1,0,0,0,0,2,4,0,6,0,1,3,0,0,0,0.07692308,17479
2021,"Taylor Ward","LAA",57,153,136,29,13,10,0,6,6,20,11,0,41,4,1,1,2,0,0,0.21323529,17548
2021,"JT Brubaker","PIT",15,26,21,2,2,0,0,0,0,3,4,0,8,0,0,1,1,0,0,0.0952381,17578
2021,"Jordan Yamamoto","NYM",2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,17585
2021,"Mitch Keller","PIT",6,8,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17594
2021,"Taylor Clarke","ARI",3,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.33333333,17611
2021,"Myles Straw","HOU",80,230,198,55,42,10,1,2,2,24,25,0,43,2,4,1,3,0,0,0.27777778,17620
2021,"Alex Bregman","HOU",56,159,141,34,21,10,0,3,3,20,14,0,25,2,2,0,9,0,0,0.24113475,17678
2021,"Kevin Newman","PIT",80,238,224,49,41,5,1,2,2,13,12,0,20,1,0,1,2,0,0,0.21875,17696
2021,"Nabil Crismatt","SDP",4,5,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,17732
2021,"Drew Smith","NYM",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17755
2021,"Braden Bishop","SEA",1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17806
2021,"Jakson Reetz","WSN",2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17837
2021,"Adbert Alzolay","CHC",12,19,18,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0.05555556,17859
2021,"Nestor Cortes","NYY",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17874
2021,"Dennis Santana","LAD",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17878
2021,"Tyler Nevin","BAL",2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17893
2021,"Garrett Cleavinger","LAD",3,3,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5,17897
2021,"Brendan Rodgers","COL",41,118,106,27,20,4,1,2,2,9,8,0,25,3,1,0,2,0,0,0.25471698,17907
2021,"Ian Happ","CHC",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17919
2021,"Cody Ponce","PIT",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17920
2021,"Scott Kingery","PHI",4,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17975
2021,"Ty France","SEA",75,237,206,57,38,16,0,3,3,21,18,0,41,11,2,0,3,0,0,0.27669903,17982
2021,"Tyler Stephenson","CIN",61,156,131,36,28,6,0,2,2,13,19,0,33,5,1,0,5,0,0,0.27480916,17988
2021,"David Fletcher","LAA",82,258,245,71,56,14,1,0,0,26,7,1,31,0,1,5,2,0,0,0.28979592,17992
2021,"Logan Webb","SFG",9,15,14,1,0,0,1,0,0,2,0,0,7,0,0,1,0,0,0,0.07142857,17995
2021,"Triston McKenzie","CLE",1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18000
2021,"Paul DeJong","STL",61,190,168,35,22,3,0,10,10,24,18,0,45,4,0,0,2,0,0,0.20833333,18015
2021,"Harrison Bader","STL",33,115,100,24,16,4,0,4,4,14,13,5,18,1,1,0,2,0,0,0.24,18030
2021,"Dylan Moore","SEA",59,159,143,24,11,7,1,5,5,21,12,0,57,3,1,0,2,0,0,0.16783217,18042
2021,"Kyle Garlick","MIN",22,44,40,7,4,2,0,1,1,4,4,0,13,0,0,0,1,0,0,0.175,18063
2021,"Phil Maton","CLE",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18064
2021,"Austin Dean","STL",11,14,11,2,0,1,0,1,1,6,2,0,4,0,1,0,0,0,0,0.18181818,18288
2021,"Brian Anderson","MIA",33,105,94,26,19,5,0,2,2,8,11,0,22,0,0,0,1,0,0,0.27659574,18289
2021,"Carson Fulmer","CIN",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18311
2021,"Dansby Swanson","ATL",89,291,264,63,35,14,2,12,12,30,23,3,81,2,1,1,7,0,0,0.23863636,18314
2021,"Josh Sborz","TEX",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18323
2021,"James Kaprielian","OAK",1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18331
2021,"Daz Cameron","DET",16,44,39,11,7,2,0,2,2,8,5,0,10,0,0,0,2,0,0,0.28205128,18353
2021,"Austin Riley","ATL",88,283,242,69,48,7,1,13,13,36,32,2,66,6,3,0,7,0,0,0.28512397,18360
2021,"Victor Robles","WSN",72,190,164,36,21,14,1,0,0,10,16,1,47,7,1,2,2,0,0,0.2195122,18363
2021,"Ryan Mountcastle","BAL",85,232,218,53,32,11,0,10,10,32,11,0,69,3,0,0,5,0,0,0.24311927,18373
2021,"Ronald Acuna Jr.","ATL",79,279,234,65,30,16,1,18,18,36,34,2,71,8,3,0,0,0,0,0.27777778,18401
2021,"P.J. Higgins","CHC",7,21,20,1,1,0,0,0,0,0,1,0,8,0,0,0,2,0,0,0.05,18433
2021,"Chris Gittens","NYY",11,17,12,0,0,0,0,0,0,2,4,0,7,0,1,0,0,0,0,0,18482
2021,"Kenta Maeda","MIN",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18498
2021,"Phil Bickford","LAD",2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,18519
2021,"Dylan Cease","CHW",2,6,6,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5,18525
2021,"Ali Sanchez","STL",1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333,18551
2021,"Logan Allen","CLE",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18555
2021,"Ke'Bryan Hayes","PIT",36,118,102,27,18,6,0,3,3,12,14,0,25,1,1,0,4,0,0,0.26470588,18577
2021,"Jake Woodford","STL",5,5,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.2,18674
2021,"Freddy Peralta","MIL",14,24,22,0,0,0,0,0,0,0,1,0,12,0,0,1,0,0,0,0,18679
2021,"Sandy Alcantara","MIA",13,29,26,1,1,0,0,0,0,0,2,0,20,1,0,0,0,0,0,0.03846154,18684
2021,"Nick Neidert","MIA",4,5,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,18699
2021,"Guillermo Heredia","ATL",56,170,148,34,18,12,0,4,4,17,16,2,45,6,0,0,4,0,0,0.22972973,18721
2021,"Cody Poteet","MIA",5,10,9,1,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0.11111111,18769
2021,"Ramon Urias","BAL",31,74,67,23,16,5,0,2,2,13,5,0,16,2,0,0,1,0,0,0.34328358,18795
2021,"Miguel Diaz","SDP",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18815
2021,"Andy Ibanez","TEX",18,55,51,4,3,0,0,1,1,5,3,0,8,0,1,0,2,0,0,0.07843137,18819
2021,"Seby Zavala","CHW",3,13,11,2,0,2,0,0,0,0,0,0,5,0,0,2,0,0,0,0.18181818,18887
2021,"Danny Mendick","CHW",34,78,64,14,10,3,0,1,1,11,10,0,19,2,1,1,0,0,0,0.21875,18889
2021,"Tommy Nance","CHC",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19178
2021,"Will Smith","LAD",67,193,156,47,27,10,1,9,9,34,24,0,36,9,4,0,6,0,0,0.30128205,19197
2021,"Yuli Gurriel","HOU",79,236,203,63,48,11,0,4,4,31,24,0,27,2,7,0,6,0,0,0.31034483,19198
2021,"Mitch White","LAD",4,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19225
2021,"Lourdes Gurriel Jr.","TOR",77,222,208,56,37,12,0,7,7,29,10,0,39,1,2,1,6,0,0,0.26923077,19238
2021,"Pete Alonso","NYM",73,231,207,54,33,11,0,10,10,36,19,0,50,4,1,0,6,0,0,0.26086957,19251
2021,"Garrett Hampson","COL",78,220,204,43,27,12,2,2,2,10,12,1,62,1,2,1,2,0,0,0.21078431,19262
2021,"Will Craig","PIT",17,46,43,9,6,2,0,1,1,3,3,0,13,0,0,0,0,0,0,0.20930233,19267
2021,"Justin Dunn","SEA",1,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,19268
2021,"Jacob Webb","ATL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19274
2021,"Vladimir Gutierrez","CIN",6,10,8,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,19278
2021,"Adolis Garcia","TEX",72,219,203,56,32,7,2,15,15,38,12,0,69,3,1,0,5,0,0,0.27586207,19287
2021,"Randy Arozarena","TBR",80,222,197,49,34,9,0,6,6,27,18,1,62,6,1,0,3,0,0,0.24873096,19290
2021,"Zac Gallen","ARI",8,13,11,1,1,0,0,0,0,1,0,0,6,0,0,2,1,0,0,0.09090909,19291
2021,"Nick Senzel","CIN",35,104,93,22,18,3,0,1,1,7,11,0,13,0,0,0,3,0,0,0.23655914,19293
2021,"Nick Solak","TEX",81,242,218,43,28,7,2,6,6,19,14,0,62,7,2,1,6,0,0,0.19724771,19294
2021,"Trevor Richards","MIL",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19309
2021,"Eric Lauer","MIL",8,13,10,1,0,0,0,1,1,2,0,0,6,0,1,2,1,0,0,0.1,19316
2021,"Eli White","TEX",42,110,103,23,15,3,1,4,4,10,5,0,34,2,0,0,1,0,0,0.22330097,19346
2021,"DJ Peters","LAD",7,10,5,2,1,1,0,0,0,1,5,2,2,0,0,0,0,0,0,0.4,19348
2021,"Sean Murphy","OAK",73,189,163,40,20,12,0,8,8,30,19,0,44,6,1,0,4,0,0,0.24539877,19352
2021,"Corbin Burnes","MIL",14,28,26,5,5,0,0,0,0,1,1,0,12,0,0,1,0,0,0,0.19230769,19361
2021,"Austin Hays","BAL",56,162,147,29,18,4,2,5,5,15,12,0,38,3,0,0,3,0,0,0.19727891,19363
2021,"Walker Buehler","LAD",15,32,24,2,2,0,0,0,0,0,2,0,13,0,0,6,0,0,0,0.08333333,19374
2021,"Tony Gonsolin","LAD",5,6,5,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4,19388
2021,"Dane Dunning","TEX",2,4,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.33333333,19409
2021,"Shane Bieber","CLE",2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19427
2021,"Jake Rogers","DET",33,79,70,16,9,3,1,3,3,10,8,0,33,0,0,1,0,0,0,0.22857143,19452
2021,"Alex De Goti","HOU",1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19477
2021,"Aaron Civale","CLE",1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19479
2021,"Kyle Lewis","SEA",34,112,97,24,17,3,0,4,4,8,14,0,32,1,0,0,1,0,0,0.24742268,19508
2021,"Andrew Knizner","STL",28,75,66,13,10,3,0,0,0,1,7,1,16,2,0,0,1,0,0,0.1969697,19514
2021,"Andrew Young","ARI",26,31,26,5,1,2,0,2,2,3,3,0,15,2,0,0,1,0,0,0.19230769,19521
2021,"Taylor Jones","HOU",16,39,36,2,2,0,0,0,0,1,3,0,12,0,0,0,4,0,0,0.05555556,19533
2021,"Ryan Hendrix","CIN",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19535
2021,"Jaylin Davis","SFG",3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333,19552
2021,"Zack Short","DET",20,46,37,7,5,1,0,1,1,4,7,0,20,0,2,0,1,0,0,0.18918919,19562
2021,"Chas McCormick","HOU",39,107,91,24,13,4,0,7,7,22,10,0,33,2,4,0,2,0,0,0.26373626,19599
2021,"Vladimir Guerrero Jr.","TOR",88,285,249,89,47,15,1,26,26,67,30,5,52,4,2,0,10,0,0,0.35742972,19611
2021,"Bo Bichette","TOR",89,297,277,76,51,12,1,12,12,44,16,0,65,3,1,0,7,0,0,0.27436823,19612
2021,"Cionel Perez","CIN",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19614
2021,"Brent Rooker","MIN",6,20,19,3,1,1,0,1,1,2,1,0,9,0,0,0,0,0,0,0.15789474,19627
2021,"Sheldon Neuse","LAD",14,21,21,7,4,1,0,2,2,2,0,0,6,0,0,0,0,0,0,0.33333333,19635
2021,"Kyle Wright","ATL",2,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33333333,19665
2021,"Mike Brosseau","TBR",33,57,53,6,2,3,0,1,1,4,2,0,23,2,0,0,1,0,0,0.11320755,19683
2021,"Edward Olivares","KCR",8,21,20,5,4,0,0,1,1,2,0,0,4,1,0,0,1,0,0,0.25,19698
2021,"Fernando Tatis Jr.","SDP",75,255,222,68,33,12,0,23,23,53,30,2,69,0,3,0,2,0,0,0.30630631,19709
2021,"Dustin May","LAD",2,4,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,19716
2021,"Anthony Bender","MIA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19742
2021,"Seth Elledge","STL",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19766
2021,"Keegan Thompson","CHC",4,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,19795
2021,"Wil Crowe","PIT",7,12,9,1,1,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0.11111111,19800
2021,"Riley Smith","ARI",8,10,9,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,19826
2021,"Riley Adams","TOR",8,12,10,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,19864
2021,"Griffin Canning","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19867
2021,"Corbin Martin","ARI",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19884
